,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
2268,371010415052,2.0,37,101,041505,2,North Carolina,Johnston,37,101
2269,371010415062,2.6,37,101,041506,2,North Carolina,Johnston,37,101
2270,371010415072,5.0,37,101,041507,2,North Carolina,Johnston,37,101
2271,371010415083,1.6,37,101,041508,3,North Carolina,Johnston,37,101
2272,371039201001,88.7,37,103,920100,1,North Carolina,Jones,37,103
2273,371039203001,9.9,37,103,920300,1,North Carolina,Jones,37,103
2274,371039203002,5.0,37,103,920300,2,North Carolina,Jones,37,103
2275,371050303001,1.9,37,105,030300,1,North Carolina,Lee,37,105
2276,371050304011,5.0,37,105,030401,1,North Carolina,Lee,37,105
2277,371050304021,14.8,37,105,030402,1,North Carolina,Lee,37,105
2278,371050305061,5.0,37,105,030506,1,North Carolina,Lee,37,105
2279,371050306012,11.4,37,105,030601,2,North Carolina,Lee,37,105
2280,371070101001,9.9,37,107,010100,1,North Carolina,Lenoir,37,107
2281,371070101002,10.0,37,107,010100,2,North Carolina,Lenoir,37,107
2282,371070101004,5.0,37,107,010100,4,North Carolina,Lenoir,37,107
2283,371070109003,2.0,37,107,010900,3,North Carolina,Lenoir,37,107
2284,371070110021,5.0,37,107,011002,1,North Carolina,Lenoir,37,107
2285,371070111004,2.0,37,107,011100,4,North Carolina,Lenoir,37,107
2286,371070113021,50.0,37,107,011302,1,North Carolina,Lenoir,37,107
2287,371070113022,5.0,37,107,011302,2,North Carolina,Lenoir,37,107
2288,371070114002,5.0,37,107,011400,2,North Carolina,Lenoir,37,107
2289,371090708002,5.0,37,109,070800,2,North Carolina,Lincoln,37,109
2290,371090711022,5.0,37,109,071102,2,North Carolina,Lincoln,37,109
2291,371179701001,10.0,37,117,970100,1,North Carolina,Martin,37,117
2292,371179701002,5.2,37,117,970100,2,North Carolina,Martin,37,117
2293,371179702002,24.9,37,117,970200,2,North Carolina,Martin,37,117
2294,371179702004,5.0,37,117,970200,4,North Carolina,Martin,37,117
2295,371179703003,5.0,37,117,970300,3,North Carolina,Martin,37,117
2296,371179703004,9.9,37,117,970300,4,North Carolina,Martin,37,117
2297,371179705001,20.0,37,117,970500,1,North Carolina,Martin,37,117
2298,371179706001,5.0,37,117,970600,1,North Carolina,Martin,37,117
2299,371179706003,17.0,37,117,970600,3,North Carolina,Martin,37,117
2300,371190059191,1.9,37,119,005919,1,North Carolina,Mecklenburg,37,119
2301,371239601021,20.0,37,123,960102,1,North Carolina,Montgomery,37,123
2302,371239601024,4.0,37,123,960102,4,North Carolina,Montgomery,37,123
2303,371239602021,4.9,37,123,960202,1,North Carolina,Montgomery,37,123
2304,371239602022,4.9,37,123,960202,2,North Carolina,Montgomery,37,123
2305,371239602023,5.0,37,123,960202,3,North Carolina,Montgomery,37,123
2306,371239603011,2.0,37,123,960301,1,North Carolina,Montgomery,37,123
2307,371239604022,5.0,37,123,960402,2,North Carolina,Montgomery,37,123
2308,371259502013,10.2,37,125,950201,3,North Carolina,Moore,37,125
2309,371259502021,2.0,37,125,950202,1,North Carolina,Moore,37,125
2310,371259503041,5.0,37,125,950304,1,North Carolina,Moore,37,125
2311,371259503042,5.0,37,125,950304,2,North Carolina,Moore,37,125
2312,371259503051,5.0,37,125,950305,1,North Carolina,Moore,37,125
2313,371259503061,5.0,37,125,950306,1,North Carolina,Moore,37,125
2314,371259505071,5.0,37,125,950507,1,North Carolina,Moore,37,125
2315,371259511021,2.0,37,125,951102,1,North Carolina,Moore,37,125
2316,371270106031,5.0,37,127,010603,1,North Carolina,Nash,37,127
2317,371270106041,2.0,37,127,010604,1,North Carolina,Nash,37,127
2318,371270107001,35.4,37,127,010700,1,North Carolina,Nash,37,127
2319,371270107002,14.2,37,127,010700,2,North Carolina,Nash,37,127
2320,371270108022,5.0,37,127,010802,2,North Carolina,Nash,37,127
2321,371270109001,3.8,37,127,010900,1,North Carolina,Nash,37,127
2322,371270109002,10.0,37,127,010900,2,North Carolina,Nash,37,127
2323,371270109003,6.9,37,127,010900,3,North Carolina,Nash,37,127
2324,371270110003,5.0,37,127,011000,3,North Carolina,Nash,37,127
2325,371270111011,4.9,37,127,011101,1,North Carolina,Nash,37,127
2326,371270112022,1.2,37,127,011202,2,North Carolina,Nash,37,127
2327,371270114001,5.0,37,127,011400,1,North Carolina,Nash,37,127
2328,371270114002,15.0,37,127,011400,2,North Carolina,Nash,37,127
2329,371270114003,5.0,37,127,011400,3,North Carolina,Nash,37,127
2330,371270115021,60.1,37,127,011502,1,North Carolina,Nash,37,127
2331,371270115023,10.100000000000001,37,127,011502,3,North Carolina,Nash,37,127
2332,371290115032,2.8,37,129,011503,2,North Carolina,New Hanover,37,129
2333,371319201032,18.5,37,131,920103,2,North Carolina,Northampton,37,131
2334,371319202023,10.2,37,131,920202,3,North Carolina,Northampton,37,131
2335,371319203011,10.0,37,131,920301,1,North Carolina,Northampton,37,131
2336,371319203012,5.0,37,131,920301,2,North Carolina,Northampton,37,131
2337,371319203021,79.9,37,131,920302,1,North Carolina,Northampton,37,131
2338,371319203022,79.9,37,131,920302,2,North Carolina,Northampton,37,131
2339,371319204011,4.3,37,131,920401,1,North Carolina,Northampton,37,131
2340,371319204012,10.0,37,131,920401,2,North Carolina,Northampton,37,131
2341,371319204013,5.0,37,131,920401,3,North Carolina,Northampton,37,131
2342,371330001031,5.0,37,133,000103,1,North Carolina,Onslow,37,133
2343,371330001033,14.600000000000001,37,133,000103,3,North Carolina,Onslow,37,133
2344,371330002053,4.9,37,133,000205,3,North Carolina,Onslow,37,133
2345,371330007001,12.8,37,133,000700,1,North Carolina,Onslow,37,133
2346,371350111032,8.0,37,135,011103,2,North Carolina,Orange,37,135
2347,371350112103,5.0,37,135,011210,3,North Carolina,Orange,37,135
2348,371379501031,5.0,37,137,950103,1,North Carolina,Pamlico,37,137
2349,371399605032,8.0,37,139,960503,2,North Carolina,Pasquotank,37,139
2350,371399606002,23.1,37,139,960600,2,North Carolina,Pasquotank,37,139
2351,371419202041,4.5,37,141,920204,1,North Carolina,Pender,37,141
2352,371419203001,5.0,37,141,920300,1,North Carolina,Pender,37,141
2353,371419203002,113.29999999999998,37,141,920300,2,North Carolina,Pender,37,141
2354,371419204012,9.5,37,141,920401,2,North Carolina,Pender,37,141
2355,371439201011,5.0,37,143,920101,1,North Carolina,Perquimans,37,143
2356,371439201012,21.2,37,143,920101,2,North Carolina,Perquimans,37,143
2357,371439202011,14.8,37,143,920201,1,North Carolina,Perquimans,37,143
2358,371439202022,9.8,37,143,920202,2,North Carolina,Perquimans,37,143
2359,371459201001,5.0,37,145,920100,1,North Carolina,Person,37,145
2360,371459202001,12.0,37,145,920200,1,North Carolina,Person,37,145
2361,371459203003,2.0,37,145,920300,3,North Carolina,Person,37,145
2362,371459205003,1.0,37,145,920500,3,North Carolina,Person,37,145
2363,371459206022,2.5,37,145,920602,2,North Carolina,Person,37,145
2364,371470009013,5.0,37,147,000901,3,North Carolina,Pitt,37,147
2365,371470014041,5.0,37,147,001404,1,North Carolina,Pitt,37,147
2366,371470015001,52.1,37,147,001500,1,North Carolina,Pitt,37,147
2367,371470018005,4.9,37,147,001800,5,North Carolina,Pitt,37,147
2368,371470020024,10.2,37,147,002002,4,North Carolina,Pitt,37,147
2369,371470020041,5.0,37,147,002004,1,North Carolina,Pitt,37,147
2370,371510303011,7.0,37,151,030301,1,North Carolina,Randolph,37,151
2371,371510307004,1.3,37,151,030700,4,North Carolina,Randolph,37,151
2372,371510308032,7.0,37,151,030803,2,North Carolina,Randolph,37,151
2373,371510308041,5.0,37,151,030804,1,North Carolina,Randolph,37,151
2374,371510311011,5.0,37,151,031101,1,North Carolina,Randolph,37,151
2375,371510311013,5.0,37,151,031101,3,North Carolina,Randolph,37,151
2376,371510313031,4.9,37,151,031303,1,North Carolina,Randolph,37,151
2377,371539701002,4.9,37,153,970100,2,North Carolina,Richmond,37,153
2378,371539702001,47.7,37,153,970200,1,North Carolina,Richmond,37,153
2379,371539702003,1.5,37,153,970200,3,North Carolina,Richmond,37,153
2380,371539706001,4.9,37,153,970600,1,North Carolina,Richmond,37,153
2381,371539708004,5.0,37,153,970800,4,North Carolina,Richmond,37,153
2382,371539710001,5.0,37,153,971000,1,North Carolina,Richmond,37,153
2383,371539711001,5.0,37,153,971100,1,North Carolina,Richmond,37,153
2384,371559601011,5.0,37,155,960101,1,North Carolina,Robeson,37,155
2385,371559601022,5.0,37,155,960102,2,North Carolina,Robeson,37,155
2386,371559601024,9.9,37,155,960102,4,North Carolina,Robeson,37,155
2387,371559602021,14.8,37,155,960202,1,North Carolina,Robeson,37,155
2388,371559602041,5.0,37,155,960204,1,North Carolina,Robeson,37,155
2389,371559603011,14.8,37,155,960301,1,North Carolina,Robeson,37,155
2390,371559603012,5.0,37,155,960301,2,North Carolina,Robeson,37,155
2391,371559604031,33.8,37,155,960403,1,North Carolina,Robeson,37,155
2392,371559605011,6.5,37,155,960501,1,North Carolina,Robeson,37,155
2393,371559605022,4.1,37,155,960502,2,North Carolina,Robeson,37,155
2394,371559605031,7.0,37,155,960503,1,North Carolina,Robeson,37,155
2395,371559606021,2.0,37,155,960602,1,North Carolina,Robeson,37,155
2396,371559606022,2.0,37,155,960602,2,North Carolina,Robeson,37,155
2397,371559611002,2.0,37,155,961100,2,North Carolina,Robeson,37,155
2398,371559615002,5.0,37,155,961500,2,North Carolina,Robeson,37,155
2399,371559615003,4.3,37,155,961500,3,North Carolina,Robeson,37,155
2400,371559615004,4.9,37,155,961500,4,North Carolina,Robeson,37,155
2401,371559616011,5.0,37,155,961601,1,North Carolina,Robeson,37,155
2402,371559616012,5.0,37,155,961601,2,North Carolina,Robeson,37,155
2403,371559616021,10.0,37,155,961602,1,North Carolina,Robeson,37,155
2404,371559616022,3.0,37,155,961602,2,North Carolina,Robeson,37,155
2405,371559617002,9.5,37,155,961700,2,North Carolina,Robeson,37,155
2406,371559617003,5.4,37,155,961700,3,North Carolina,Robeson,37,155
2407,371559617004,3.5,37,155,961700,4,North Carolina,Robeson,37,155
2408,371559618023,4.0,37,155,961802,3,North Carolina,Robeson,37,155
2409,371559619005,9.9,37,155,961900,5,North Carolina,Robeson,37,155
2410,371559620012,15.3,37,155,962001,2,North Carolina,Robeson,37,155
2411,371559620014,4.9,37,155,962001,4,North Carolina,Robeson,37,155
2412,371570401013,4.9,37,157,040101,3,North Carolina,Rockingham,37,157
2413,371570401021,5.0,37,157,040102,1,North Carolina,Rockingham,37,157
2414,371570413002,5.0,37,157,041300,2,North Carolina,Rockingham,37,157
2415,371570413003,5.0,37,157,041300,3,North Carolina,Rockingham,37,157
2416,371570416021,5.0,37,157,041602,1,North Carolina,Rockingham,37,157
2417,371590502013,3.8,37,159,050201,3,North Carolina,Rowan,37,159
2418,371590507001,5.0,37,159,050700,1,North Carolina,Rowan,37,159
2419,371590509032,8.9,37,159,050903,2,North Carolina,Rowan,37,159
2420,371590510011,5.0,37,159,051001,1,North Carolina,Rowan,37,159
2421,371590511013,3.5,37,159,051101,3,North Carolina,Rowan,37,159
2422,371590511022,2.0,37,159,051102,2,North Carolina,Rowan,37,159
2423,371590512021,5.0,37,159,051202,1,North Carolina,Rowan,37,159
2424,371590519011,2.0,37,159,051901,1,North Carolina,Rowan,37,159
2425,371590519031,6.0,37,159,051903,1,North Carolina,Rowan,37,159
2426,371590519042,5.0,37,159,051904,2,North Carolina,Rowan,37,159
2427,371619604003,3.0,37,161,960400,3,North Carolina,Rutherford,37,161
2428,371619607001,4.9,37,161,960700,1,North Carolina,Rutherford,37,161
2429,371619610011,4.9,37,161,961001,1,North Carolina,Rutherford,37,161
2430,371619610012,23.5,37,161,961001,2,North Carolina,Rutherford,37,161
2431,371619611021,74.8,37,161,961102,1,North Carolina,Rutherford,37,161
2432,371619611031,5.0,37,161,961103,1,North Carolina,Rutherford,37,161
2433,371619611041,2.0,37,161,961104,1,North Carolina,Rutherford,37,161
2434,371639701021,1.5,37,163,970102,1,North Carolina,Sampson,37,163
2435,371639702011,11.9,37,163,970201,1,North Carolina,Sampson,37,163
2436,371639704021,8.9,37,163,970402,1,North Carolina,Sampson,37,163
2437,371639705023,2.0,37,163,970502,3,North Carolina,Sampson,37,163
2438,371639706001,4.9,37,163,970600,1,North Carolina,Sampson,37,163
2439,371639706002,9.9,37,163,970600,2,North Carolina,Sampson,37,163
2440,371639708021,5.0,37,163,970802,1,North Carolina,Sampson,37,163
2441,371650101021,4.9,37,165,010102,1,North Carolina,Scotland,37,165
2442,371650102003,5.0,37,165,010200,3,North Carolina,Scotland,37,165
2443,371650103001,15.0,37,165,010300,1,North Carolina,Scotland,37,165
2444,371650103004,1.0,37,165,010300,4,North Carolina,Scotland,37,165
2445,371650104001,20.0,37,165,010400,1,North Carolina,Scotland,37,165
2446,371650105012,1.0,37,165,010501,2,North Carolina,Scotland,37,165
2447,371650105022,5.0,37,165,010502,2,North Carolina,Scotland,37,165
2448,371650105023,4.9,37,165,010502,3,North Carolina,Scotland,37,165
2449,371650106011,5.0,37,165,010601,1,North Carolina,Scotland,37,165
2450,371650106013,65.0,37,165,010601,3,North Carolina,Scotland,37,165
2451,371679301013,5.0,37,167,930101,3,North Carolina,Stanly,37,167
2452,371690705062,4.9,37,169,070506,2,North Carolina,Stokes,37,169
2453,371690707011,4.0,37,169,070701,1,North Carolina,Stokes,37,169
2454,371719302021,1.2,37,171,930202,1,North Carolina,Surry,37,171
2455,371719306002,3.5,37,171,930600,2,North Carolina,Surry,37,171
2456,371719309021,5.0,37,171,930902,1,North Carolina,Surry,37,171
2457,371719310022,3.0,37,171,931002,2,North Carolina,Surry,37,171
2458,371790204033,5.0,37,179,020403,3,North Carolina,Union,37,179
2459,371790207022,5.3,37,179,020702,2,North Carolina,Union,37,179
2460,371790208002,5.0,37,179,020800,2,North Carolina,Union,37,179
2461,371790208004,4.9,37,179,020800,4,North Carolina,Union,37,179
2462,371790210052,54.6,37,179,021005,2,North Carolina,Union,37,179
2463,371819601001,50.0,37,181,960100,1,North Carolina,Vance,37,181
2464,371819601003,5.0,37,181,960100,3,North Carolina,Vance,37,181
2465,371819602002,5.0,37,181,960200,2,North Carolina,Vance,37,181
2466,371819603001,5.0,37,181,960300,1,North Carolina,Vance,37,181
2467,371819603002,5.0,37,181,960300,2,North Carolina,Vance,37,181
2468,371819606001,5.0,37,181,960600,1,North Carolina,Vance,37,181
2469,371819609011,7.8,37,181,960901,1,North Carolina,Vance,37,181
2470,371819609012,9.9,37,181,960901,2,North Carolina,Vance,37,181
2471,371819609021,5.0,37,181,960902,1,North Carolina,Vance,37,181
2472,371819610001,9.9,37,181,961000,1,North Carolina,Vance,37,181
2473,371830517003,1.0,37,183,051700,3,North Carolina,Wake,37,183
2474,371830528071,1.1,37,183,052807,1,North Carolina,Wake,37,183
2475,371830528092,2.5,37,183,052809,2,North Carolina,Wake,37,183
2476,371830528151,5.0,37,183,052815,1,North Carolina,Wake,37,183
2477,371830531152,5.0,37,183,053115,2,North Carolina,Wake,37,183
2478,371830535211,2.0,37,183,053521,1,North Carolina,Wake,37,183
2479,371830543062,5.0,37,183,054306,2,North Carolina,Wake,37,183
2480,371859501011,20.0,37,185,950101,1,North Carolina,Warren,37,185
2481,371859501021,5.0,37,185,950102,1,North Carolina,Warren,37,185
2482,371859502011,4.0,37,185,950201,1,North Carolina,Warren,37,185
2483,371859503001,12.9,37,185,950300,1,North Carolina,Warren,37,185
2484,371859503003,8.9,37,185,950300,3,North Carolina,Warren,37,185
2485,371879501002,14.0,37,187,950100,2,North Carolina,Washington,37,187
2486,371879501005,80.0,37,187,950100,5,North Carolina,Washington,37,187
2487,371879502011,5.0,37,187,950201,1,North Carolina,Washington,37,187
2488,371910001023,4.9,37,191,000102,3,North Carolina,Wayne,37,191
2489,371910002002,5.0,37,191,000200,2,North Carolina,Wayne,37,191
2490,371910003032,7.0,37,191,000303,2,North Carolina,Wayne,37,191
2491,371910003041,2.4,37,191,000304,1,North Carolina,Wayne,37,191
2492,371910003042,10.0,37,191,000304,2,North Carolina,Wayne,37,191
2493,371910004011,4.9,37,191,000401,1,North Carolina,Wayne,37,191
2494,371910004013,10.0,37,191,000401,3,North Carolina,Wayne,37,191
2495,371910004014,5.0,37,191,000401,4,North Carolina,Wayne,37,191
2496,371910006034,7.0,37,191,000603,4,North Carolina,Wayne,37,191
2497,371910006041,2.0,37,191,000604,1,North Carolina,Wayne,37,191
2498,371910008001,6.7,37,191,000800,1,North Carolina,Wayne,37,191
2499,371910008002,12.0,37,191,000800,2,North Carolina,Wayne,37,191
2500,371910009012,5.0,37,191,000901,2,North Carolina,Wayne,37,191
2501,371910009021,10.0,37,191,000902,1,North Carolina,Wayne,37,191
2502,371910009023,5.0,37,191,000902,3,North Carolina,Wayne,37,191
2503,371910010001,5.0,37,191,001000,1,North Carolina,Wayne,37,191
2504,371910011031,9.9,37,191,001103,1,North Carolina,Wayne,37,191
2505,371910011042,2.0,37,191,001104,2,North Carolina,Wayne,37,191
2506,371910012001,5.0,37,191,001200,1,North Carolina,Wayne,37,191
2507,371950008023,22.5,37,195,000802,3,North Carolina,Wilson,37,195
2508,371950012001,8.6,37,195,001200,1,North Carolina,Wilson,37,195
2509,371950013011,14.9,37,195,001301,1,North Carolina,Wilson,37,195
2510,371950013021,45.0,37,195,001302,1,North Carolina,Wilson,37,195
2511,371950014021,9.0,37,195,001402,1,North Carolina,Wilson,37,195
2512,371950015021,9.2,37,195,001502,1,North Carolina,Wilson,37,195
2513,371950017002,12.8,37,195,001700,2,North Carolina,Wilson,37,195
2514,371970501013,4.9,37,197,050101,3,North Carolina,Yadkin,37,197
2515,371970502003,3.0,37,197,050200,3,North Carolina,Yadkin,37,197
2516,371970503005,3.0,37,197,050300,5,North Carolina,Yadkin,37,197
2517,371970504011,4.0,37,197,050401,1,North Carolina,Yadkin,37,197
2518,371970504012,4.8,37,197,050401,2,North Carolina,Yadkin,37,197
2519,371970505041,8.4,37,197,050504,1,North Carolina,Yadkin,37,197
2520,390110410001,3.0,39,011,041000,1,Ohio,Auglaize,39,011
2521,390159512021,200.0,39,015,951202,1,Ohio,Brown,39,015
2522,390230022003,1.5,39,023,002200,3,Ohio,Clark,39,023
2523,390351371012,3.7,39,035,137101,2,Ohio,Cuyahoga,39,035
2524,390351517002,0.9,39,035,151700,2,Ohio,Cuyahoga,39,035
2525,390375301002,1.8,39,037,530100,2,Ohio,Darke,39,037
2526,390572601003,1.8,39,057,260100,3,Ohio,Greene,39,057
2527,390610030001,1.3,39,061,003000,1,Ohio,Hamilton,39,061
2528,390650004022,2.7,39,065,000402,2,Ohio,Hardin,39,065
2529,390650005002,150.0,39,065,000500,2,Ohio,Hardin,39,065
2530,390690004001,3.5,39,069,000400,1,Ohio,Henry,39,069
2531,390690004002,8.0,39,069,000400,2,Ohio,Henry,39,069
2532,390779159002,3.2,39,077,915900,2,Ohio,Huron,39,077
2533,390897577011,1.9,39,089,757701,1,Ohio,Licking,39,089
2534,390930602001,2.0,39,093,060200,1,Ohio,Lorain,39,093
2535,390950044012,1.7,39,095,004401,2,Ohio,Lucas,39,095
2536,390950103002,2.1,39,095,010300,2,Ohio,Lucas,39,095
2537,391034173001,8.9,39,103,417300,1,Ohio,Medina,39,103
2538,391079674004,4.0,39,107,967400,4,Ohio,Mercer,39,107
2539,391093001003,1.8,39,109,300100,3,Ohio,Miami,39,109
2540,391093153006,12.6,39,109,315300,6,Ohio,Miami,39,109
2541,391390026001,1.9,39,139,002600,1,Ohio,Richland,39,139
2542,391439620001,2.8,39,143,962000,1,Ohio,Sandusky,39,143
2543,391499714001,1.6,39,149,971400,1,Ohio,Shelby,39,149
2544,391517148016,1.9,39,151,714801,6,Ohio,Stark,39,151
2545,391559334001,1.7,39,155,933400,1,Ohio,Trumbull,39,155
2546,391690011001,2.3,39,169,001100,1,Ohio,Wayne,39,169
2547,391719508001,1.8,39,171,950800,1,Ohio,Williams,39,171
2548,391730225002,20.0,39,173,022500,2,Ohio,Wood,39,173
2549,391759380001,10.0,39,175,938000,1,Ohio,Wyandot,39,175
2550,400137961023,5.0,40,013,796102,3,Oklahoma,Bryan,40,013
2551,400151616011,3.0,40,015,161601,1,Oklahoma,Caddo,40,015
2552,400151622001,3.0,40,015,162200,1,Oklahoma,Caddo,40,015
2553,400151623001,5.0,40,015,162300,1,Oklahoma,Caddo,40,015
2554,400272014041,5.0,40,027,201404,1,Oklahoma,Cleveland,40,027
2555,400470012004,10.0,40,047,001200,4,Oklahoma,Garfield,40,047
2556,400510009026,4.0,40,051,000902,6,Oklahoma,Grady,40,051
2557,400850941002,3.0,40,085,094100,2,Oklahoma,Love,40,085
2558,400997907012,5.0,40,099,790701,2,Oklahoma,Murray,40,099
2559,410019501001,2.8,41,001,950100,1,Oregon,Baker,41,001
2560,410019503002,15.0,41,001,950300,2,Oregon,Baker,41,001
2561,410030009004,1.2,41,003,000900,4,Oregon,Benton,41,003
2562,410050228003,1.7,41,005,022800,3,Oregon,Clackamas,41,005
2563,410050231002,3.1,41,005,023100,2,Oregon,Clackamas,41,005
2564,410050234011,6.6000000000000005,41,005,023401,1,Oregon,Clackamas,41,005
2565,410050234012,4.0,41,005,023401,2,Oregon,Clackamas,41,005
2566,410050235002,11.9,41,005,023500,2,Oregon,Clackamas,41,005
2567,410050235003,10.0,41,005,023500,3,Oregon,Clackamas,41,005
2568,410050236003,2.3,41,005,023600,3,Oregon,Clackamas,41,005
2569,410050238004,2.0,41,005,023800,4,Oregon,Clackamas,41,005
2570,410050238005,9.4,41,005,023800,5,Oregon,Clackamas,41,005
2571,410050239023,2.5,41,005,023902,3,Oregon,Clackamas,41,005
2572,410050241001,2.2,41,005,024100,1,Oregon,Clackamas,41,005
2573,410139503012,56.0,41,013,950301,2,Oregon,Crook,41,013
2574,410139504021,117.60000000000001,41,013,950402,1,Oregon,Crook,41,013
2575,410170010022,9.9,41,017,001002,2,Oregon,Deschutes,41,017
2576,410170012004,9.9,41,017,001200,4,Oregon,Deschutes,41,017
2577,410170019011,19.9,41,017,001901,1,Oregon,Deschutes,41,017
2578,410259601021,20.0,41,025,960102,1,Oregon,Harney,41,025
2579,410259602002,19.9,41,025,960200,2,Oregon,Harney,41,025
2580,410290013012,9.9,41,029,001301,2,Oregon,Jackson,41,029
2581,410290027012,10.0,41,029,002701,2,Oregon,Jackson,41,029
2582,410319602024,10.0,41,031,960202,4,Oregon,Jefferson,41,031
2583,410319603052,10.0,41,031,960305,2,Oregon,Jefferson,41,031
2584,410359702011,15.5,41,035,970201,1,Oregon,Klamath,41,035
2585,410359704001,18.0,41,035,970400,1,Oregon,Klamath,41,035
2586,410359705002,13.0,41,035,970500,2,Oregon,Klamath,41,035
2587,410359706001,10.0,41,035,970600,1,Oregon,Klamath,41,035
2588,410359707002,8.0,41,035,970700,2,Oregon,Klamath,41,035
2589,410359715001,2.9,41,035,971500,1,Oregon,Klamath,41,035
2590,410359720003,2.0,41,035,972000,3,Oregon,Klamath,41,035
2591,410379601003,44.3,41,037,960100,3,Oregon,Lake,41,037
2592,410379602002,10.0,41,037,960200,2,Oregon,Lake,41,037
2593,410379602006,67.3,41,037,960200,6,Oregon,Lake,41,037
2594,410459702001,4.5,41,045,970200,1,Oregon,Malheur,41,045
2595,410459705001,13.0,41,045,970500,1,Oregon,Malheur,41,045
2596,410459706001,16.0,41,045,970600,1,Oregon,Malheur,41,045
2597,410459707001,10.0,41,045,970700,1,Oregon,Malheur,41,045
2598,410459709003,15.0,41,045,970900,3,Oregon,Malheur,41,045
2599,410470016031,4.2,41,047,001603,1,Oregon,Marion,41,047
2600,410470025022,2.2,41,047,002502,2,Oregon,Marion,41,047
2601,410470027011,1.3,41,047,002701,1,Oregon,Marion,41,047
2602,410470027012,2.2,41,047,002701,2,Oregon,Marion,41,047
2603,410470027013,2.2,41,047,002701,3,Oregon,Marion,41,047
2604,410470102011,4.2,41,047,010201,1,Oregon,Marion,41,047
2605,410470103032,10.8,41,047,010303,2,Oregon,Marion,41,047
2606,410470103052,5.5,41,047,010305,2,Oregon,Marion,41,047
2607,410470104001,4.2,41,047,010400,1,Oregon,Marion,41,047
2608,410470105033,9.600000000000001,41,047,010503,3,Oregon,Marion,41,047
2609,410510023032,1.4,41,051,002303,2,Oregon,Multnomah,41,051
2610,410530053022,2.2,41,053,005302,2,Oregon,Polk,41,053
2611,410530204001,2.3,41,053,020400,1,Oregon,Polk,41,053
2612,410530204002,2.2,41,053,020400,2,Oregon,Polk,41,053
2613,410559501002,10.0,41,055,950100,2,Oregon,Sherman,41,055
2614,410599509001,6.0,41,059,950900,1,Oregon,Umatilla,41,059
2615,410670328001,3.0,41,067,032800,1,Oregon,Washington,41,067
2616,410670330002,2.2,41,067,033000,2,Oregon,Washington,41,067
2617,410710305011,1.0,41,071,030501,1,Oregon,Yamhill,41,071
2618,410710305014,2.2,41,071,030501,4,Oregon,Yamhill,41,071
2619,410710305021,3.0,41,071,030502,1,Oregon,Yamhill,41,071
2620,410710305023,4.0,41,071,030502,3,Oregon,Yamhill,41,071
2621,410710305024,3.0,41,071,030502,4,Oregon,Yamhill,41,071
2622,410710309002,6.7,41,071,030900,2,Oregon,Yamhill,41,071
2623,410710310002,1.6,41,071,031000,2,Oregon,Yamhill,41,071
2624,420034520001,3.0,42,003,452000,1,Pennsylvania,Allegheny,42,003
2625,420076025001,1.3,42,007,602500,1,Pennsylvania,Beaver,42,007
2626,420110117032,1.6,42,011,011703,2,Pennsylvania,Berks,42,011
2627,420110135011,2.2,42,011,013501,1,Pennsylvania,Berks,42,011
2628,420179800001,3.0,42,017,980000,1,Pennsylvania,Bucks,42,017
2629,420250203011,10.0,42,025,020301,1,Pennsylvania,Carbon,42,025
2630,420250203012,10.0,42,025,020301,2,Pennsylvania,Carbon,42,025
2631,420270116001,1.5,42,027,011600,1,Pennsylvania,Centre,42,027
2632,420293005015,1.4,42,029,300501,5,Pennsylvania,Chester,42,029
2633,420293033022,1.3,42,029,303302,2,Pennsylvania,Chester,42,029
2634,420293039023,0.9,42,029,303902,3,Pennsylvania,Chester,42,029
2635,420293112002,1.0,42,029,311200,2,Pennsylvania,Chester,42,029
2636,420410119012,1.3,42,041,011901,2,Pennsylvania,Cumberland,42,041
2637,420410124001,3.0,42,041,012400,1,Pennsylvania,Cumberland,42,041
2638,420410127011,2.8,42,041,012701,1,Pennsylvania,Cumberland,42,041
2639,420550102001,13.5,42,055,010200,1,Pennsylvania,Franklin,42,055
2640,420550114004,20.0,42,055,011400,4,Pennsylvania,Franklin,42,055
2641,420550114005,20.0,42,055,011400,5,Pennsylvania,Franklin,42,055
2642,420550116003,15.0,42,055,011600,3,Pennsylvania,Franklin,42,055
2643,420710106022,2.0,42,071,010602,2,Pennsylvania,Lancaster,42,071
2644,420710124041,3.6,42,071,012404,1,Pennsylvania,Lancaster,42,071
2645,420710127021,1.0,42,071,012702,1,Pennsylvania,Lancaster,42,071
2646,420710146012,5.0,42,071,014601,2,Pennsylvania,Lancaster,42,071
2647,420750023002,3.0,42,075,002300,2,Pennsylvania,Lebanon,42,075
2648,420770062042,1.9,42,077,006204,2,Pennsylvania,Lehigh,42,077
2649,420792170012,1.8,42,079,217001,2,Pennsylvania,Luzerne,42,079
2650,420893003163,3.0,42,089,300316,3,Pennsylvania,Monroe,42,089
2651,420912010032,1.5,42,091,201003,2,Pennsylvania,Montgomery,42,091
2652,420912014041,1.0,42,091,201404,1,Pennsylvania,Montgomery,42,091
2653,420912040082,1.0,42,091,204008,2,Pennsylvania,Montgomery,42,091
2654,420950171042,2.8,42,095,017104,2,Pennsylvania,Northampton,42,095
2655,420950174041,3.0,42,095,017404,1,Pennsylvania,Northampton,42,095
